Start Time, Nov. 21, 2018 at 02:36:43 PM
3042, 1521, 66
3043, 1521.5, 65
3044, 1522, 74
3045, 1522.5, 67
3046, 1523, 64
3047, 1523.5, 71
3048, 1524, 65
3049, 1524.5, 59
3050, 1525, 80
3051, 1525.5, 87
3052, 1526, 70
3053, 1526.5, 67
3054, 1527, 60
3055, 1527.5, 80
3056, 1528, 73
3057, 1528.5, 57
3058, 1529, 65
3059, 1529.5, 68
3060, 1530, 67
3061, 1530.5, 82
3062, 1531, 73
3063, 1531.5, 66
3064, 1532, 68
3065, 1532.5, 64
3066, 1533, 76
3067, 1533.5, 65
3068, 1534, 60
3069, 1534.5, 77
3070, 1535, 65
3071, 1535.5, 70
3072, 1536, 69
3073, 1536.5, 76
3074, 1537, 85
3075, 1537.5, 61
3076, 1538, 69
3077, 1538.5, 67
3078, 1539, 70
3079, 1539.5, 71
3080, 1540, 63
3081, 1540.5, 69
3082, 1541, 77
3083, 1541.5, 83
3084, 1542, 70
3085, 1542.5, 85
3086, 1543, 68
3087, 1543.5, 68
3088, 1544, 66
3089, 1544.5, 73
3090, 1545, 66
3091, 1545.5, 73
3092, 1546, 71
3093, 1546.5, 77
3094, 1547, 73
3095, 1547.5, 84
3096, 1548, 70
3097, 1548.5, 77
3098, 1549, 77
3099, 1549.5, 71
3100, 1550, 60
3101, 1550.5, 81
3102, 1551, 74
3103, 1551.5, 88
3104, 1552, 74
3105, 1552.5, 66
3106, 1553, 65
3107, 1553.5, 65
3108, 1554, 67
3109, 1554.5, 76
3110, 1555, 77
3111, 1555.5, 60
3112, 1556, 85
3113, 1556.5, 56
3114, 1557, 88
3115, 1557.5, 64
3116, 1558, 84
3117, 1558.5, 55
3118, 1559, 61
3119, 1559.5, 63
3120, 1560, 70
3121, 1560.5, 57
3122, 1561, 68
3123, 1561.5, 63
3124, 1562, 65
3125, 1562.5, 51
3126, 1563, 63
3127, 1563.5, 63
3128, 1564, 56
3129, 1564.5, 55
3130, 1565, 58
3131, 1565.5, 61
3132, 1566, 66
3133, 1566.5, 54
3134, 1567, 48
3135, 1567.5, 54
3136, 1568, 57
3137, 1568.5, 48
3138, 1569, 51
3139, 1569.5, 57
3140, 1570, 44
3141, 1570.5, 60
3142, 1571, 65
3143, 1571.5, 40
3144, 1572, 44
3145, 1572.5, 44
3146, 1573, 49
3147, 1573.5, 50
3148, 1574, 49
3149, 1574.5, 53
3150, 1575, 43
3151, 1575.5, 40
3152, 1576, 58
3153, 1576.5, 58
3154, 1577, 54
3155, 1577.5, 54
3156, 1578, 51
3157, 1578.5, 58
3158, 1579, 50
3159, 1579.5, 44
3160, 1580, 44
3161, 1580.5, 49
3162, 1581, 50
3163, 1581.5, 48
3164, 1582, 36
3165, 1582.5, 48
3166, 1583, 55
3167, 1583.5, 51
3168, 1584, 37
3169, 1584.5, 48
3170, 1585, 44
3171, 1585.5, 44
3172, 1586, 46
3173, 1586.5, 46
3174, 1587, 50
3175, 1587.5, 47
3176, 1588, 65
3177, 1588.5, 41
3178, 1589, 35
3179, 1589.5, 43
3180, 1590, 46
3181, 1590.5, 46
3182, 1591, 44
3183, 1591.5, 42
3184, 1592, 49
3185, 1592.5, 41
3186, 1593, 49
3187, 1593.5, 56
3188, 1594, 40
3189, 1594.5, 43
3190, 1595, 47
3191, 1595.5, 35
3192, 1596, 41
3193, 1596.5, 33
3194, 1597, 49
3195, 1597.5, 40
3196, 1598, 38
3197, 1598.5, 44
3198, 1599, 45
3199, 1599.5, 45
3200, 1600, 39
3201, 1600.5, 43
3202, 1601, 39
3203, 1601.5, 46
3204, 1602, 33
3205, 1602.5, 37
3206, 1603, 41
3207, 1603.5, 39
3208, 1604, 95
3209, 1604.5, 128
3210, 1605, 188
3211, 1605.5, 157
3212, 1606, 87
3213, 1606.5, 49
3214, 1607, 40
3215, 1607.5, 30
3216, 1608, 30
3217, 1608.5, 26
3218, 1609, 40
3219, 1609.5, 27
3220, 1610, 33
3221, 1610.5, 25
3222, 1611, 31
3223, 1611.5, 28
3224, 1612, 39
3225, 1612.5, 42
3226, 1613, 50
3227, 1613.5, 32
3228, 1614, 22
3229, 1614.5, 32
3230, 1615, 31
3231, 1615.5, 18
3232, 1616, 36
3233, 1616.5, 19
3234, 1617, 40
3235, 1617.5, 31
3236, 1618, 27
3237, 1618.5, 35
3238, 1619, 27
3239, 1619.5, 26
3240, 1620, 22
3241, 1620.5, 31
3242, 1621, 29
3243, 1621.5, 39
3244, 1622, 31
3245, 1622.5, 30
3246, 1623, 27
3247, 1623.5, 26
3248, 1624, 36
3249, 1624.5, 23
3250, 1625, 29
3251, 1625.5, 27
3252, 1626, 29
3253, 1626.5, 21
3254, 1627, 33
3255, 1627.5, 19
3256, 1628, 33
3257, 1628.5, 24
3258, 1629, 26
3259, 1629.5, 25
3260, 1630, 36
3261, 1630.5, 32
3262, 1631, 23
3263, 1631.5, 19
3264, 1632, 21
3265, 1632.5, 21
3266, 1633, 21
3267, 1633.5, 27
3268, 1634, 24
3269, 1634.5, 20
3270, 1635, 22
3271, 1635.5, 22
3272, 1636, 20
3273, 1636.5, 18
3274, 1637, 13
3275, 1637.5, 28
3276, 1638, 20
3277, 1638.5, 25
3278, 1639, 25
3279, 1639.5, 14
3280, 1640, 25
3281, 1640.5, 19
3282, 1641, 25
3283, 1641.5, 20
3284, 1642, 19
3285, 1642.5, 13
3286, 1643, 19
3287, 1643.5, 23
3288, 1644, 11
3289, 1644.5, 15
3290, 1645, 20
3291, 1645.5, 17
3292, 1646, 23
3293, 1646.5, 12
3294, 1647, 11
3295, 1647.5, 8
3296, 1648, 16
3297, 1648.5, 15
3298, 1649, 15
3299, 1649.5, 10
3300, 1650, 15
3301, 1650.5, 15
3302, 1651, 15
3303, 1651.5, 21
3304, 1652, 18
3305, 1652.5, 10
3306, 1653, 13
3307, 1653.5, 17
3308, 1654, 12
3309, 1654.5, 21
3310, 1655, 21
3311, 1655.5, 16
3312, 1656, 14
3313, 1656.5, 14
3314, 1657, 29
3315, 1657.5, 13
3316, 1658, 9
3317, 1658.5, 14
3318, 1659, 16
3319, 1659.5, 13
3320, 1660, 18
3321, 1660.5, 15
3322, 1661, 14
3323, 1661.5, 12
3324, 1662, 16
3325, 1662.5, 14
3326, 1663, 19
3327, 1663.5, 17
3328, 1664, 18
3329, 1664.5, 15
3330, 1665, 11
3331, 1665.5, 12
3332, 1666, 15
3333, 1666.5, 11
3334, 1667, 7
3335, 1667.5, 18
3336, 1668, 9
3337, 1668.5, 7
3338, 1669, 9
3339, 1669.5, 14
3340, 1670, 20
3341, 1670.5, 14
3342, 1671, 12
3343, 1671.5, 19
3344, 1672, 13
3345, 1672.5, 14
3346, 1673, 3
3347, 1673.5, 9
3348, 1674, 8
3349, 1674.5, 9
3350, 1675, 9
3351, 1675.5, 16
3352, 1676, 12
3353, 1676.5, 13
3354, 1677, 12
3355, 1677.5, 10
3356, 1678, 6
3357, 1678.5, 16
3358, 1679, 7
3359, 1679.5, 16
3360, 1680, 14
3361, 1680.5, 13
3362, 1681, 9
3363, 1681.5, 11
3364, 1682, 11
3365, 1682.5, 12
3366, 1683, 15
3367, 1683.5, 11
3368, 1684, 14
3369, 1684.5, 14
3370, 1685, 17
3371, 1685.5, 4
3372, 1686, 9
3373, 1686.5, 11
3374, 1687, 8
3375, 1687.5, 7
3376, 1688, 13
3377, 1688.5, 9
3378, 1689, 10
3379, 1689.5, 13
3380, 1690, 24
3381, 1690.5, 8
3382, 1691, 10
3383, 1691.5, 16
3384, 1692, 16
3385, 1692.5, 20
3386, 1693, 11
3387, 1693.5, 22
3388, 1694, 12
3389, 1694.5, 12
3390, 1695, 11
3391, 1695.5, 10
3392, 1696, 12
3393, 1696.5, 14
3394, 1697, 6
3395, 1697.5, 16
3396, 1698, 10
3397, 1698.5, 14
3398, 1699, 13
3399, 1699.5, 13
3400, 1700, 9
3401, 1700.5, 10
3402, 1701, 10
3403, 1701.5, 10
3404, 1702, 10
3405, 1702.5, 12
3406, 1703, 13
3407, 1703.5, 5
3408, 1704, 11
3409, 1704.5, 17
3410, 1705, 13
3411, 1705.5, 11
3412, 1706, 17
3413, 1706.5, 9
3414, 1707, 11
3415, 1707.5, 12
3416, 1708, 21
3417, 1708.5, 15
3418, 1709, 17
3419, 1709.5, 11
3420, 1710, 20
3421, 1710.5, 16
3422, 1711, 16
3423, 1711.5, 20
3424, 1712, 43
3425, 1712.5, 100
3426, 1713, 384
3427, 1713.5, 1206
3428, 1714, 2391
3429, 1714.5, 3269
3430, 1715, 2557
3431, 1715.5, 1224
3432, 1716, 308
3433, 1716.5, 51
3434, 1717, 5
3435, 1717.5, 6
3436, 1718, 2
3437, 1718.5, 8
3438, 1719, 9
3439, 1719.5, 5
3440, 1720, 4
3441, 1720.5, 7
3442, 1721, 6
3443, 1721.5, 5
3444, 1722, 5
3445, 1722.5, 2
3446, 1723, 4
3447, 1723.5, 4
3448, 1724, 2
3449, 1724.5, 2
3450, 1725, 3
3451, 1725.5, 5
3452, 1726, 3
3453, 1726.5, 2
3454, 1727, 4
3455, 1727.5, 3
3456, 1728, 4
3457, 1728.5, 3
3458, 1729, 4
3459, 1729.5, 5
3460, 1730, 5
3461, 1730.5, 6
3462, 1731, 0
3463, 1731.5, 3
3464, 1732, 5
3465, 1732.5, 9
3466, 1733, 5
3467, 1733.5, 8
3468, 1734, 2
3469, 1734.5, 5
3470, 1735, 4
3471, 1735.5, 4
3472, 1736, 7
3473, 1736.5, 2
3474, 1737, 3
3475, 1737.5, 4
3476, 1738, 14
3477, 1738.5, 2
3478, 1739, 2
3479, 1739.5, 3
3480, 1740, 4
3481, 1740.5, 1
3482, 1741, 3
3483, 1741.5, 3
3484, 1742, 2
3485, 1742.5, 4
3486, 1743, 4
3487, 1743.5, 2
3488, 1744, 4
3489, 1744.5, 4
3490, 1745, 4
3491, 1745.5, 1
3492, 1746, 2
3493, 1746.5, 3
3494, 1747, 1
3495, 1747.5, 1
3496, 1748, 4
3497, 1748.5, 7
3498, 1749, 1
3499, 1749.5, 2
3500, 1750, 3
3501, 1750.5, 1
3502, 1751, 4
3503, 1751.5, 2
3504, 1752, 6
3505, 1752.5, 2
3506, 1753, 1
3507, 1753.5, 3
3508, 1754, 2
3509, 1754.5, 5
3510, 1755, 4
3511, 1755.5, 3
3512, 1756, 1
3513, 1756.5, 4
3514, 1757, 2
3515, 1757.5, 2
3516, 1758, 1
3517, 1758.5, 4
3518, 1759, 2
3519, 1759.5, 5
3520, 1760, 2
3521, 1760.5, 4
3522, 1761, 4
3523, 1761.5, 5
3524, 1762, 4
3525, 1762.5, 3
3526, 1763, 1
3527, 1763.5, 4
3528, 1764, 4
3529, 1764.5, 3
3530, 1765, 1
3531, 1765.5, 3
3532, 1766, 5
3533, 1766.5, 7
3534, 1767, 3
3535, 1767.5, 6
3536, 1768, 4
3537, 1768.5, 6
3538, 1769, 3
3539, 1769.5, 7
3540, 1770, 6
3541, 1770.5, 7
3542, 1771, 4
3543, 1771.5, 1
3544, 1772, 1
3545, 1772.5, 4
3546, 1773, 3
3547, 1773.5, 2
3548, 1774, 3
3549, 1774.5, 4
3550, 1775, 1
3551, 1775.5, 3
3552, 1776, 5
3553, 1776.5, 1
3554, 1777, 2
3555, 1777.5, 3
3556, 1778, 3
3557, 1778.5, 1
3558, 1779, 5
3559, 1779.5, 5
3560, 1780, 1
3561, 1780.5, 2
3562, 1781, 6
3563, 1781.5, 1
3564, 1782, 5
3565, 1782.5, 1
3566, 1783, 6
3567, 1783.5, 3
3568, 1784, 3
3569, 1784.5, 2
3570, 1785, 6
3571, 1785.5, 2
3572, 1786, 3
3573, 1786.5, 3
3574, 1787, 1
3575, 1787.5, 3
3576, 1788, 3
3577, 1788.5, 3
3578, 1789, 6
3579, 1789.5, 1
3580, 1790, 3
3581, 1790.5, 5
3582, 1791, 4
3583, 1791.5, 5
3584, 1792, 6
3585, 1792.5, 4
3586, 1793, 6
3587, 1793.5, 2
3588, 1794, 5
3589, 1794.5, 1
3590, 1795, 3
3591, 1795.5, 5
3592, 1796, 4
3593, 1796.5, 7
3594, 1797, 1
3595, 1797.5, 3
3596, 1798, 5
3597, 1798.5, 1
3598, 1799, 5
3599, 1799.5, 6
3600, 1800, 5
3601, 1800.5, 1
3602, 1801, 4
3603, 1801.5, 3
3604, 1802, 3
3605, 1802.5, 4
3606, 1803, 1
3607, 1803.5, 3
3608, 1804, 2
3609, 1804.5, 3
3610, 1805, 3
3611, 1805.5, 3
3612, 1806, 3
3613, 1806.5, 2
3614, 1807, 4
3615, 1807.5, 1
3616, 1808, 3
3617, 1808.5, 3
3618, 1809, 2
3619, 1809.5, 2
3620, 1810, 2
3621, 1810.5, 4
3622, 1811, 6
3623, 1811.5, 3
3624, 1812, 1
3625, 1812.5, 2
3626, 1813, 8
3627, 1813.5, 4
3628, 1814, 3
3629, 1814.5, 2
3630, 1815, 8
3631, 1815.5, 4
3632, 1816, 3
3633, 1816.5, 7
3634, 1817, 3
3635, 1817.5, 1
3636, 1818, 3
3637, 1818.5, 4
3638, 1819, 3
3639, 1819.5, 3
3640, 1820, 1
3641, 1820.5, 3
3642, 1821, 5
3643, 1821.5, 6
3644, 1822, 3
3645, 1822.5, 3
3646, 1823, 4
3647, 1823.5, 2
3648, 1824, 4
3649, 1824.5, 0
3650, 1825, 2
3651, 1825.5, 4
3652, 1826, 5
3653, 1826.5, 3
3654, 1827, 2
3655, 1827.5, 2
3656, 1828, 5
3657, 1828.5, 6
3658, 1829, 2
3659, 1829.5, 1
3660, 1830, 4
3661, 1830.5, 1
3662, 1831, 6
3663, 1831.5, 6
3664, 1832, 6
3665, 1832.5, 4
3666, 1833, 2
3667, 1833.5, 6
3668, 1834, 1
3669, 1834.5, 1
3670, 1835, 5
3671, 1835.5, 5
3672, 1836, 5
3673, 1836.5, 3
3674, 1837, 1
3675, 1837.5, 3
3676, 1838, 7
3677, 1838.5, 2
3678, 1839, 4
3679, 1839.5, 2
3680, 1840, 4
3681, 1840.5, 5
3682, 1841, 3
3683, 1841.5, 1
3684, 1842, 2
3685, 1842.5, 1
3686, 1843, 7
3687, 1843.5, 3
3688, 1844, 1
3689, 1844.5, 5
3690, 1845, 4
3691, 1845.5, 6
3692, 1846, 3
3693, 1846.5, 5
3694, 1847, 5
3695, 1847.5, 6
3696, 1848, 3
3697, 1848.5, 3
3698, 1849, 3
3699, 1849.5, 2
3700, 1850, 3
3701, 1850.5, 6
3702, 1851, 3
3703, 1851.5, 8
3704, 1852, 7
3705, 1852.5, 7
3706, 1853, 2
3707, 1853.5, 1
3708, 1854, 2
3709, 1854.5, 3
3710, 1855, 3
3711, 1855.5, 1
3712, 1856, 6
3713, 1856.5, 3
3714, 1857, 4
3715, 1857.5, 3
3716, 1858, 3
3717, 1858.5, 1
3718, 1859, 0
3719, 1859.5, 3
3720, 1860, 6
3721, 1860.5, 2
3722, 1861, 2
3723, 1861.5, 1
3724, 1862, 5
3725, 1862.5, 5
3726, 1863, 2
3727, 1863.5, 3
3728, 1864, 3
3729, 1864.5, 4
3730, 1865, 3
3731, 1865.5, 5
3732, 1866, 2
3733, 1866.5, 4
3734, 1867, 11
3735, 1867.5, 0
3736, 1868, 3
3737, 1868.5, 1
3738, 1869, 1
3739, 1869.5, 3
3740, 1870, 6
3741, 1870.5, 2
3742, 1871, 3
3743, 1871.5, 1
3744, 1872, 2
3745, 1872.5, 2
3746, 1873, 2
3747, 1873.5, 3
3748, 1874, 3
3749, 1874.5, 2
3750, 1875, 5
3751, 1875.5, 2
3752, 1876, 3
3753, 1876.5, 4
3754, 1877, 2
3755, 1877.5, 1
3756, 1878, 3
3757, 1878.5, 4
3758, 1879, 5
3759, 1879.5, 4
3760, 1880, 3
3761, 1880.5, 3
3762, 1881, 4
3763, 1881.5, 5
3764, 1882, 2
3765, 1882.5, 3
3766, 1883, 2
3767, 1883.5, 1
3768, 1884, 3
3769, 1884.5, 3
3770, 1885, 1
3771, 1885.5, 5
3772, 1886, 4
3773, 1886.5, 2
3774, 1887, 4
3775, 1887.5, 4
3776, 1888, 0
3777, 1888.5, 3
3778, 1889, 3
3779, 1889.5, 1
3780, 1890, 2
3781, 1890.5, 2
3782, 1891, 3
3783, 1891.5, 2
3784, 1892, 3
3785, 1892.5, 3
3786, 1893, 2
3787, 1893.5, 4
3788, 1894, 2
3789, 1894.5, 1
3790, 1895, 4
3791, 1895.5, 3
3792, 1896, 6
3793, 1896.5, 2
3794, 1897, 4
3795, 1897.5, 5
3796, 1898, 2
3797, 1898.5, 1
3798, 1899, 3
3799, 1899.5, 3
3800, 1900, 7
3801, 1900.5, 4
3802, 1901, 1
3803, 1901.5, 4
3804, 1902, 3
3805, 1902.5, 1
3806, 1903, 2
3807, 1903.5, 3
3808, 1904, 3
3809, 1904.5, 3
3810, 1905, 3
3811, 1905.5, 3
3812, 1906, 3
3813, 1906.5, 4
3814, 1907, 5
3815, 1907.5, 1
3816, 1908, 2
3817, 1908.5, 2
3818, 1909, 2
3819, 1909.5, 5
3820, 1910, 3
3821, 1910.5, 3
3822, 1911, 2
3823, 1911.5, 4
3824, 1912, 5
3825, 1912.5, 5
3826, 1913, 2
3827, 1913.5, 4
3828, 1914, 1
3829, 1914.5, 4
3830, 1915, 5
3831, 1915.5, 4
3832, 1916, 5
3833, 1916.5, 5
3834, 1917, 3
3835, 1917.5, 6
3836, 1918, 3
3837, 1918.5, 3
3838, 1919, 3
3839, 1919.5, 2
3840, 1920, 2
3841, 1920.5, 7
3842, 1921, 5
3843, 1921.5, 4
3844, 1922, 2
3845, 1922.5, 3
3846, 1923, 2
3847, 1923.5, 5
3848, 1924, 4
3849, 1924.5, 2
3850, 1925, 5
3851, 1925.5, 5
3852, 1926, 3
3853, 1926.5, 4
3854, 1927, 3
3855, 1927.5, 6
3856, 1928, 3
3857, 1928.5, 7
3858, 1929, 3
3859, 1929.5, 1
3860, 1930, 2
3861, 1930.5, 2
3862, 1931, 4
3863, 1931.5, 3
3864, 1932, 0
3865, 1932.5, 3
3866, 1933, 3
3867, 1933.5, 4
3868, 1934, 3
3869, 1934.5, 3
3870, 1935, 7
3871, 1935.5, 6
3872, 1936, 3
3873, 1936.5, 2
3874, 1937, 5
3875, 1937.5, 4
3876, 1938, 5
3877, 1938.5, 4
3878, 1939, 0
3879, 1939.5, 1
3880, 1940, 2
3881, 1940.5, 5
3882, 1941, 2
3883, 1941.5, 1
3884, 1942, 2
3885, 1942.5, 3
3886, 1943, 2
3887, 1943.5, 2
3888, 1944, 2
3889, 1944.5, 3
3890, 1945, 5
3891, 1945.5, 3
3892, 1946, 1
3893, 1946.5, 3
3894, 1947, 5
3895, 1947.5, 0
3896, 1948, 3
3897, 1948.5, 3
3898, 1949, 6
3899, 1949.5, 2
3900, 1950, 4
3901, 1950.5, 0
3902, 1951, 5
3903, 1951.5, 1
3904, 1952, 6
3905, 1952.5, 3
3906, 1953, 2
3907, 1953.5, 6
3908, 1954, 6
3909, 1954.5, 1
3910, 1955, 3
3911, 1955.5, 3
3912, 1956, 2
3913, 1956.5, 0
3914, 1957, 2
3915, 1957.5, 0
3916, 1958, 3
3917, 1958.5, 3
3918, 1959, 6
3919, 1959.5, 1
3920, 1960, 1
3921, 1960.5, 2
3922, 1961, 3
3923, 1961.5, 3
3924, 1962, 2
3925, 1962.5, 4
3926, 1963, 7
3927, 1963.5, 3
3928, 1964, 3
3929, 1964.5, 3
3930, 1965, 0
3931, 1965.5, 2
3932, 1966, 3
3933, 1966.5, 2
3934, 1967, 2
3935, 1967.5, 4
3936, 1968, 3
3937, 1968.5, 1
3938, 1969, 2
3939, 1969.5, 4
3940, 1970, 1
3941, 1970.5, 3
3942, 1971, 3
3943, 1971.5, 2
3944, 1972, 1
3945, 1972.5, 4
3946, 1973, 0
3947, 1973.5, 2
3948, 1974, 0
3949, 1974.5, 0
3950, 1975, 1
3951, 1975.5, 3
3952, 1976, 2
3953, 1976.5, 2
3954, 1977, 4
3955, 1977.5, 2
3956, 1978, 0
3957, 1978.5, 3
3958, 1979, 3
3959, 1979.5, 5
3960, 1980, 5
3961, 1980.5, 7
3962, 1981, 3
3963, 1981.5, 2
3964, 1982, 2
3965, 1982.5, 3
3966, 1983, 7
3967, 1983.5, 3
3968, 1984, 7
3969, 1984.5, 2
3970, 1985, 1
3971, 1985.5, 1
3972, 1986, 0
3973, 1986.5, 3
3974, 1987, 5
3975, 1987.5, 4
3976, 1988, 1
3977, 1988.5, 3
3978, 1989, 1
3979, 1989.5, 2
3980, 1990, 1
3981, 1990.5, 4
3982, 1991, 1
3983, 1991.5, 2
3984, 1992, 4
3985, 1992.5, 3
3986, 1993, 1
3987, 1993.5, 3
3988, 1994, 1
3989, 1994.5, 2
3990, 1995, 1
3991, 1995.5, 5
3992, 1996, 2
3993, 1996.5, 4
3994, 1997, 4
3995, 1997.5, 6
3996, 1998, 1
3997, 1998.5, 3
3998, 1999, 6
3999, 1999.5, 1
4000, 2000, 4
4001, 2000.5, 5
4002, 2001, 2
4003, 2001.5, 5
4004, 2002, 2
4005, 2002.5, 2
4006, 2003, 0
4007, 2003.5, 3
4008, 2004, 4
4009, 2004.5, 4
4010, 2005, 3
4011, 2005.5, 4
4012, 2006, 3
4013, 2006.5, 3
4014, 2007, 5
4015, 2007.5, 4
4016, 2008, 2
4017, 2008.5, 1
4018, 2009, 2
4019, 2009.5, 0
4020, 2010, 4
4021, 2010.5, 1
4022, 2011, 1
4023, 2011.5, 2
4024, 2012, 2
4025, 2012.5, 2
4026, 2013, 3
4027, 2013.5, 4
4028, 2014, 4
4029, 2014.5, 5
4030, 2015, 4
4031, 2015.5, 1
4032, 2016, 2
4033, 2016.5, 4
4034, 2017, 2
4035, 2017.5, 3
4036, 2018, 3
4037, 2018.5, 3
4038, 2019, 3
4039, 2019.5, 5
4040, 2020, 2
4041, 2020.5, 0
4042, 2021, 1
4043, 2021.5, 4
4044, 2022, 2
4045, 2022.5, 2
4046, 2023, 4
4047, 2023.5, 2
4048, 2024, 3
4049, 2024.5, 2
4050, 2025, 2
4051, 2025.5, 2
4052, 2026, 1
4053, 2026.5, 2
4054, 2027, 3
4055, 2027.5, 1
4056, 2028, 3
4057, 2028.5, 5
4058, 2029, 1
4059, 2029.5, 6
4060, 2030, 3
4061, 2030.5, 4
4062, 2031, 1
4063, 2031.5, 3
4064, 2032, 3
4065, 2032.5, 5
4066, 2033, 2
4067, 2033.5, 0
4068, 2034, 4
4069, 2034.5, 1
4070, 2035, 4
4071, 2035.5, 2
4072, 2036, 3
4073, 2036.5, 0
4074, 2037, 3
4075, 2037.5, 6
4076, 2038, 2
4077, 2038.5, 1
4078, 2039, 4
4079, 2039.5, 2
4080, 2040, 2
4081, 2040.5, 2
4082, 2041, 0
4083, 2041.5, 3
4084, 2042, 2
4085, 2042.5, 6
4086, 2043, 0
4087, 2043.5, 3
4088, 2044, 3
4089, 2044.5, 2
4090, 2045, 1
4091, 2045.5, 6
4092, 2046, 6
4093, 2046.5, 2
4094, 2047, 1
4095, 2047.5, 1
4096, 2048, 1
